StableWorldId,DonorSourceReference,SemanticCategory,ProductionPrefab,ProductionMaterials,CollisionReference,LodGroup,PivotMode,ScaleMode,ExpectedBoundsCenter,ExpectedBoundsSize,MeasuredBoundsCenter,MeasuredBoundsSize,AllowedDeviationMeters,TransformOffset,ReplacementStatus,AuthoringStatus,ValidationStatus,ProductionZone,PerformanceTier,WetnessCompatibility,WeatherCompatibility,Notes,SourceControlStatus,ManualArtDependency,LastValidationTimestamp,AssetVersion
"897a150fb2f7c76ce4eb2d637fa9e8e5","SATSUMA(557kg, 248)/Chassis/RR/ShockTop/Arm/shock absorber rally(rrxxx)","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","153.2791|1.681084|-1028.101","0.045059|0.185543|0.047241","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"3da837b01d59502c7d1dc38b0bb72a9d","STORE/Boxes/wheelset racing(Clone)/Parts/wheel_racing1/Bolts/BoltPM","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1383.027|6.019795|141.415","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"362cb769ba0963e5d7b2793e6aa9bbd4","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-WorldsMan/WorldsMan-News-Happening/WorldsMan-News-Happening03-text","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","175.07|-71.14899|-1041.625","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"24067fca81ac65af16a593d976de4836","ITEMS/gasoline(itemx)/Open","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","155.5509|1.479154|-1042.47","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"dd8796537b0471f3c1600f923cc2c22d","STORE/TeimoInBike/Bicycle/Functions/Teimo/HumanTrigger","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1376.37|5.074993|147.1866","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-3_0","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","316d821deeff35d881d975eb56da4237","2026-07-14T00:00:00+05:00","0"
"75d2806753d3934d27caed3d6af6a891","HAYOSIKO(1500kg, 250)/Colliders/coll","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","192.45|2.077003|-1087.875","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"0f4b7f4a5913064703b2a109c5280186","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/Seikailu-Speeches/Puhe-Showerman-Speech04b","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","166.71|-70.889|-1034.825","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"a6526b8f822d2f565e13acb78f162509","CARPARTS/PartsGT/wheel_gt2/inner","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-17.60701|1.099087|174.686","0.32605|0.148006|0.324219","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"9607513249c25fe0a08d8f271b90f04a","ITEMS/wood carrier(itemx)/Woods/log9","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-680.9811|-0.620502|-533.7964","0.47113|0.251549|0.232178","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"65b8491df696da3fd74ac312aff01018","Sheets/Magazine/PagePerformance 2/2","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.97|8.040854|-1034.104","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"04ac98f859f8eaa7bc0a987906868883","ITEMS/beercase0/bottle","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","160.6049|2.077865|-1032.424","0.072433|0.168731|0.072388","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"c2623e629237e5152878a66b19348780","STORE/VideoPoker/videopoker_mesh","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1374.206|6.098769|142.0045","0.858398|1.524897|0.727783","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-3_0","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","7e70cef378bfa7dd70a033c2bcc231cf","2026-07-14T00:00:00+05:00","0"
"2166c772c428dd6fe5f23b5b7d336bd9","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Massacre/Massacre-Symbols/Massacre-Symbol-Empty06","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","169.4|-70.749|-1035.885","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"8569e1949eac6d723fbbe2592efb4507","JOBS/HouseShit4/LOD/MailBox/boxmesh","StaticProp","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","1706.324|7.518|-302.8792","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","e6f18d2212b18f946f3551b73d6343a7","2026-07-14T00:00:00+05:00","0"
"635e536aaeedaeca74f108ebda6b393b","MAP/Greenhouse/greenhouse_frame","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-604.2003|3.661005|134.458","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-2_0","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","c62bc68770ca89c4fcb3bc16a82ac82f","2026-07-14T00:00:00+05:00","0"
"c9ead5defb6ef46d88aa496735df25d8","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Joulupukki/Targets/Target12","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","179.03|-71.259|-1047.125","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"d0e0a2c80c11760d73a96f1e38afa57b","CARPARTS/PartsMotor/starter(Clone)/Bolts/BoltPM","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","151.4804|2.078451|-1042.882","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"48e971549c229582344217d3b29de5b2","KILJUGUY/HikerPivot/JokkeHiker2/Char/skeleton/pelvis/spine_middle/spine_upper/collar_right/shoulder_right/arm_right/hand_right/PayMoney","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1374.738|5.325872|119.8696","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"37ed0373cc252167913f59cfc28781ed","MAP/Buildings/HouseRintama5/rintama_coll","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","1745.9|11.991|-215.175","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_3_-1","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","7345f31c44dc6e579cefd5d2bf0195a6","2026-07-14T00:00:00+05:00","0"
"7649bd420bf0d9d0a97137281c982cb7","JOBS/HouseDrunkNew/LOD1/DrunkParty/Garbage/beer case(itemx)/bottle","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1123.521|3.498864|40.14746","0.073975|0.168731|0.073975","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"12871e527a053ad3db13742b92ee960c","FERNDALE(1630kg)/LOD/Dashboard/Gauges/Tachometer/muscle_tacho","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","1723.673|7.073561|-317.5765","0.351196|0.13455|0.385071","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"8e952809ff00a8de5747886a8ddc6f95","CARPARTS/PartsMotor/cylinder head(Clone)/Bolts/MaskedCylHead/BoltPM","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","153.1429|1.671572|-1043.113","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"191638334ca8b8efea4d928dcfa4ae7f","CARPARTS/PartsMotor/crankshaft pulley(Clone)/Bolts/BoltPM/bolt0","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","154.6407|1.602484|-1042.962","0.018829|0.068168|0.014526","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"8548b81b22185dc36ca0b53c5fc6694c","YARD/Building/LOD/HedgeFence/hedge","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","172.79|1.431|-1031.475","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_0_-3","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","cdd129d9c6c5486018100df7752c3681","2026-07-14T00:00:00+05:00","0"
"75aa209ea78195b4bb2269195f4513cc","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Rapula/Rapula-Maskit/Level1011-GroundMask","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","169.98|-70.959|-1044.835","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"b0c56b32c2b180dc3b4890d1de12e3ff","FERNDALE(1630kg)/Colliders/coll12","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","1723.98|6.441|-317.045","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"b456a5069ecd487e1fd0d50fb057f152","Systems/Death/GameOverScreen/Paper/Crash/TextFI","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","160.6899|2.346217|-1028.975","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"f52a9f66ce077a4eaff857fd7a1488ee","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-OjastaAl(lik)koon/OjastaAlkoon-JanoReuna03","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.5|-70.84901|-1033.365","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"24bcb9696abcea2beefd887b12eb651d","ITEMS/motor hoist(itemx)/Pump/Trigger","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","152.5781|2.021317|-1041.389","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"aaad6d2b5dabd2d4105484a0f387e87d","Systems/OptionsMenu/Menu/Btn_ConfirmReset/Text","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","162.6001|35.62952|-1041.682","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"9a3de7513e972a9168791325457d18fc","RCO_RUSCKO12(270)/WaspHive/mesh","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-0.462616|-1.116192|0.677124","0.249359|0.227352|0.251465","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"4fbd4f8b3fbddc5fdbfa91e1cac9ebb7","TRAFFIC/VehiclesHighway/TRUCK/Colliders/Axle","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1518.5|2.384861|-1905.776","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"450fd52cd49ae7f8164119b2305372c7","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/Seikailu-Speeches/Puhe-Simppa-dictionary2b","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.77|-70.889|-1034.825","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"5771e7587cec4eea0088f323ffbcc70d","Systems/Death/GameOverScreen/Paper/Fatigue/TextFI","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","160.6899|2.346217|-1028.975","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"9d925d073579ca8671e2d87a34d36c7a","CARPARTS/PartsMotor/piston3(Clone)/Bolts/MaskedPiston3/BoltPM/bolt1","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","152.3106|1.608463|-1042.911","0.01123|0.011395|0.010132","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"7e39300658be5c4d73e9fb1405955927","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Rapula/Rapula-Enemies/Rapula-Enemy-L04E02Bird","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","172.43|-70.96899|-1043.325","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"e99275fb0d283b6834d0d2f7930a5639","HAYOSIKO(1500kg, 250)/LOD/Dashboard/Pedals 1/brake/mesh","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","190.6176|2.141011|-1087.799","0.208038|0.306611|0.09729","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"f14bdf2e62a2982d83246301dbf0be39","COTTAGE/MESH/cottage_floor2","Floor","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-679.35|-2.084|-530.425","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-2_-2","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","62e055df045497a637a2ab243627c8b3","2026-07-14T00:00:00+05:00","0"
"1ec706fba35b60b2af5de7aceab43a38","MAP/Buildings/Barn/Parts/lato_hinge","StaticProp","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-734.6398|3.71|294.0096","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-2_0","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","0234f7bc40971d2e83d0eab3a8f879f3","2026-07-14T00:00:00+05:00","0"
"57f50fe26a6eb7fd5077f63f5401089e","YARD/Building/Colliders/coll","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","151.4767|2.121002|-1033.348","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_0_-3","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","04ce5261c42bb63c02fa8e7cab0434c9","2026-07-14T00:00:00+05:00","0"
"205a9ca2a430a58f95b87e5057bff168","TRAFFIC/Police/Checkpoints/Cops/CopAlc2/Pivot/Char/skeleton/pelvis/spine_middle/spine_upper/collar_right/shoulder_right/arm_right/hand_right/fingers_right/police_stop_sign","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","108.105|10.46957|554.0565","0.243462|0.555401|0.424316","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"8d6fa26840ad12b75fe822c90eab6a00","RALLY/Spectators/Pool/SpectatorA/Pivot/RagDoll/pelvis/spine_mid/shoulders(xxxxx)/head","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-503.6498|5.464309|-1409.82","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"9d4951d1174cee28b9b2443058c00557","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/Seikailu-Speeches/Puhe-Simppa-LersmanSauna2b","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","166.95|-70.889|-1034.775","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"b06a8629536a4ecef954042b3354c05c","SATSUMA(557kg, 248)/Colliders/PlayerColl","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","153.029|1.181|-1029.436","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"ca5f46b3ed650731e3d01fc3aee62ad3","RALLY/Spectators/Helpers/SpectatorHelper/Pivot/RagDoll/thigh(leftx)","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-536.413|11.48142|-1385.657","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"1937e89f5f5a625563a260f17a79dc48","SATSUMA(557kg, 248)/MiscParts/Triggers Exhaust Pipes/trigger_exhaust pipe","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","153.7322|1.309379|-1029.154","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"fdef3aadf61adc235a9ef15be78d44bb","INSPECTION/LOD/Lifter/Platform/Coll","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1368.691|4.781083|221.2172","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-3_0","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","316d821deeff35d881d975eb56da4237","2026-07-14T00:00:00+05:00","0"
"c8b2af038921a4c413a00cd7aacff3d2","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/ItemsHeld/Item02-Trowel","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","170.77|-71.049|-1042.125","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"d9cf79b179c6236505d4d75924dbd72d","SATSUMA(557kg, 248)/Interior/fire extinguisher holder(xxxxx)/trigger_extinguisher","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","153.4342|1.4086|-1029.571","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"bb8c310b08a0e0a29f011f3b95d229aa","RALLY/RallyTV/Program/RallyTVGUI/GFX/ScreenMask","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","171.87|-411.389|-1035.725","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_0_-3","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","a2c0794983431624aa4b183d19ef5efa","2026-07-14T00:00:00+05:00","0"
"760844ecc9fd484871b4d07a1454c9e2","Sheets/Magazine/Products/wheel cover zebra(Clone)","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.6469|8.133251|-1034.11","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"0b3ec964d628d00edbad45d6f8f5ac38","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/CollectedBottles/Seikailu-KaljapulloCollected07","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","164.73|-70.849|-1043.205","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
