StableId,SourceId,SourceObjectId,TransformId,ParentObjectId,ParentStableId,HierarchyPath,OriginalName,NormalizedName,SemanticCategory,LocalPositionX,LocalPositionY,LocalPositionZ,LocalRotationX,LocalRotationY,LocalRotationZ,LocalRotationW,LocalScaleX,LocalScaleY,LocalScaleZ,SourcePositionX,SourcePositionY,SourcePositionZ,SourceRotationX,SourceRotationY,SourceRotationZ,SourceRotationW,SourceScaleX,SourceScaleY,SourceScaleZ,ConvertedPositionX,ConvertedPositionY,ConvertedPositionZ,SourceBoundsMinX,SourceBoundsMinY,SourceBoundsMinZ,SourceBoundsMaxX,SourceBoundsMaxY,SourceBoundsMaxZ,ConvertedBoundsMinX,ConvertedBoundsMinY,ConvertedBoundsMinZ,ConvertedBoundsMaxX,ConvertedBoundsMaxY,ConvertedBoundsMaxZ,MeshGuid,MeshName,MeshAssetPath,MaterialGuids,ColliderIds,StaticFlags,Active,CellId,InteriorExterior,LandmarkTag,ReplacementStatus,TransferStatus,SourceSha256,HasGeometry,ReferenceWorldEligible,ComponentClassIds
6e04535dd724314159cec552ff262b63,msc-donor-level2-39e5c8f3,34892,70944,30211,4b0f0df65eda23cc09a2351ceaf9ec6b,CABIN/Cabin/Ventti/Table/GAME/Gamestuff/House/7,7,7,BuildingExterior,-0.1039,0.5043,0.0959,-0.4798743,0.5521429,0.5194113,0.4416682,1,1,1,-166.5924,-3.2337005,1019.4878,-0.47597268,-0.48775625,-0.522989,0.5118852,1.0000004,1.0000004,1.0000004,3.3875885,-1.6227006,-21.137207,-166.63756,-3.2355392,1019.4579,-166.54726,-3.2309403,1019.51776,3.3424377,-1.6245393,-21.167114,3.4327393,-1.6199404,-21.107239,0b1d9a61c460b2f49add3caa28d8e9ed,card,Mesh/card.asset,c34448a7491c8d047810e4e19aee2ab6;afa6d45625955c14e99321b7c4c86fce,,0,0,cell_0_-1,Exterior,,DonorReference,Extracted,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;23;33
34790a68ead6fd8753c0e985638e12c5,msc-donor-level2-39e5c8f3,34896,70948,10566,7e6295889c5db45e28d00b82ae24caaa,JOBS/Suski/SuskiPivot/SuskiHiker/RagDoll/pelvis/spine_mid/shoulders(xxxxx)/collar_left/shoulder(leftx)/arm(leftx),arm(leftx),arm-leftx,ColliderOnly,-0.32177442,2.514571E-08,-4.4012268E-08,-0.004698183,0.01581191,-0.20148794,0.9793521,0.9999998,0.99999994,1,-1547.2706,3.8715124,1178.9873,0.4796232,0.72730774,-0.31691366,-0.37490103,0.99999976,1.0000001,1.0000005,-1377.2906,5.4825125,138.3623,-1547.2706,3.8715124,1178.9873,-1547.2706,3.8715124,1178.9873,-1377.2906,5.4825125,138.3623,-1377.2906,5.4825125,138.3623,,,,,101630,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;54;136;144
114fa9ab638fe97696c42d4d09164c0b,msc-donor-level2-39e5c8f3,34897,70949,1131,c6ffdd3eab663bf6ce244f930bdde4de,JOBS/Mummola/ChurchGrandma/GrannyHiker/Char/RagDollCar/thigh(leftx),thigh(leftx),thigh-leftx,ColliderOnly,-0.024943952,0.038348973,0.11189016,0.062379826,-0.9980525,9.196919E-08,1.4383154E-07,1,1,1,453.04736,3.5883489,-1338.6963,-0.045041833,0.7206525,-0.04315642,0.69048446,1.0000001,1,1.0000001,623.02734,5.199349,-2379.3213,453.04736,3.5883489,-1338.6963,453.04736,3.5883489,-1338.6963,623.02734,5.199349,-2379.3213,623.02734,5.199349,-2379.3213,,,,,101631,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;54;136;144
d766b3cb50fb9b1a4eeaed8524b3de20,msc-donor-level2-39e5c8f3,34901,70953,35566,3304dc12bd92b34d356800488074def9,"SATSUMA(557kg, 248)/MiscParts/radiator(xxxxx)/BoltPM",BoltPM,boltpm,ColliderOnly,0.23853576,0.034920633,0.06607367,0.7071068,-1.4611095E-07,-1.4611095E-07,0.7071068,0.7,0.6999998,0.49999988,-15.852422,0.12688215,9.749103,0,1.1920932E-07,5.2108052E-15,1,0.7,0.6999999,0.5,154.12758,1.7378821,-1030.8759,-15.852422,0.12688215,9.749103,-15.852422,0.12688215,9.749103,154.12758,1.7378821,-1030.8759,154.12758,1.7378821,-1030.8759,,,,,100408,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;54;114;135
8f6360809f1901f9d573fdc08a879e81,msc-donor-level2-39e5c8f3,34905,70957,24444,7e20be361d6201f360f1b122abdde855,Systems/OptionsMenu/PlayerControls/Page1/Buttons/Urinate,Urinate,urinate,ColliderOnly,-1,-1.5,0,0,0,0,1,1,1,1,-1.7998998,39.718517,-1.0071628,0,0,0,1,1,1,1,168.1801,41.329517,-1041.6322,-1.7998998,39.718517,-1.0071628,-1.7998998,39.718517,-1.0071628,168.1801,41.329517,-1041.6322,168.1801,41.329517,-1041.6322,,,,,94053,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;65;114
93de3bbb3a20d718f3edcefe18efc55c,msc-donor-level2-39e5c8f3,34907,70959,11115,6ec69a289b3b3acab2ea0a35b2ab24b3,JOBS/Farm/LOD/combine/PIVOT/door/glass,glass,glass,StaticProp,0,0,0,0,0,0,1,1,1,1,-843.49,3.658,1357.7,-0.47936296,0.5198183,0.51981837,0.479363,1.0000002,1.0000001,1.0000001,-673.51,5.269,317.07495,-843.49,3.658,1357.7,-843.49,3.658,1357.7,-673.51,5.269,317.07495,-673.51,5.269,317.07495,da5556c75d8da57479bba403afaac84e,Combined Mesh (root: scene) 11,Mesh/Combined Mesh (root_ scene) 11.asset,f98a21a838696e240ad6a118008de65a,,4294967295,1,excluded,Exterior,,DonorReference,ExtractedBoundsNeedsReview,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
8797eca0b3cb9943f32b694ad8858855,msc-donor-level2-39e5c8f3,34909,70961,15477,12979a51853fe93129722f7b3c9668a5,STORE/Boxes/tachometer(Clone)/tachometer(Clone)/Pivot/GFX/tachometer_lamp,tachometer_lamp,tachometer-lamp,BuildingExterior,0,0,0,-6.233402E-08,0.52006644,-8.786014E-08,0.85412586,1,1,1,-1555.1292,3.9308965,1184.382,0.70635706,-0.6125932,0.032541376,-0.35317186,1.0000001,1.0000001,1.0000001,-1385.1492,5.5418963,143.75696,-1555.1593,3.9190125,1184.2921,-1555.0302,3.985232,1184.4183,-1385.1793,5.5300126,143.66711,-1385.0502,5.596232,143.79333,76596e914f7f0b54090e59f647953bcf,tachometer_lamp,Mesh/tachometer_lamp.asset,ad2f7b6e8cc080845a7a7fd4264fbb83,,0,1,excluded,Exterior,TownService,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
28668a7a0100434f667d7b8f7b04daa0,msc-donor-level2-39e5c8f3,34910,70962,11478,f3d4b73d4489280d4ccee63e4d6a01cd,Sheets/PhoneBill/Costs,Costs,costs,InteractivePropCandidate,0.0067,0.0338,0.12,0,0,0,1,1,1,1,-2.2880502,6.573,6.461,0,1,0,4.432104E-08,1.5,1.5,1.5,167.69194,8.184,-1034.164,-2.2880502,6.573,6.461,-2.2880502,6.573,6.461,167.69194,8.184,-1034.164,167.69194,8.184,-1034.164,,,,7a88cf01820d084469d2f6a277a21086,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;102
59a6e3cec8c7b7604fc9b220c4f9d73a,msc-donor-level2-39e5c8f3,34914,70966,17081,d56087f24fc256a9ec5b8878b0de5a94,STORE/LOD/GFX_Pub/FridgeNappo/mesh,mesh,mesh,BuildingExterior,-0,0,0,0,0,0,1,1,1,1,-1548.7039,4.7360005,1184.5139,0.62024194,0.33955863,-0.33955854,0.6202418,0.99999994,0.99999994,-1,-1378.7239,6.3470006,143.88892,-1548.7039,4.7360005,1184.5139,-1548.7039,4.7360005,1184.5139,-1378.7239,6.3470006,143.88892,-1378.7239,6.3470006,143.88892,adda240458961f94fb196c3a1ab84139,Combined Mesh (root: scene) 8,Mesh/Combined Mesh (root_ scene) 8.asset,1f89df477adbdd04c86d5a88b00da817,,4294967295,1,cell_-3_0,Exterior,TownService,DonorReference,ExtractedBoundsNeedsReview,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;23;33
a2e087e3a44067f7c4e7dfff5d6f6dbf,msc-donor-level2-39e5c8f3,34919,70971,4434,72dbd83bf7a97f14315300f5d2aa36d7,Systems/Teletext/VKTekstiTV/PAGES/181/Texts/Weather/Ahvenamnaa,Ahvenamnaa,ahvenamnaa,InteractivePropCandidate,-10.52,15.5,0,0,1.3687971E-14,1,7.54979E-08,1,1,1,15.990105,-38.48148,6.2313423,0.7071068,-1.04930315E-07,8.091693E-08,0.7071068,1,0.833,1,185.9701,-36.87048,-1034.3937,15.990105,-38.48148,6.2313423,15.990105,-38.48148,6.2313423,185.9701,-36.87048,-1034.3937,185.9701,-36.87048,-1034.3937,,,,346662b34ec885e44ac9d3c79611b57b,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;102
7f25746b7582e96fcd4457c688dcb519,msc-donor-level2-39e5c8f3,34922,70974,18766,ff65f4db5664ebe1f77c984c4d6db245,PERAJARVI/TerraceHouse/Apartments/rowhouse_tiles,rowhouse_tiles,rowhouse-tiles,BuildingExterior,5.4900574E-05,3.0572606E-05,0,0,0,0,1,1,1,1,-1290.6967,1.5000007,1079.6676,-0.34436122,0.61758834,0.61758864,0.3443607,1,1.0000001,1.0000001,-1120.7167,3.1110005,39.042603,-1290.6967,1.5000007,1079.6676,-1290.6967,1.5000007,1079.6676,-1120.7167,3.1110005,39.042603,-1120.7167,3.1110005,39.042603,adda240458961f94fb196c3a1ab84139,Combined Mesh (root: scene) 8,Mesh/Combined Mesh (root_ scene) 8.asset,99242da19be567947b99e63890ce3939,,4294967295,1,cell_-3_0,Exterior,,DonorReference,ExtractedBoundsNeedsReview,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;23;33
0298292be5e5e92d7bfadd64cdd098c0,msc-donor-level2-39e5c8f3,34923,70975,2251,9576022f6a2ffc86531d4db9d17f9e69,SOCCER/goal1/Colliders/coll,coll,coll,ColliderOnly,-3.730032,0.78604406,1.2689997,0,0,0,1,1,1,1,-1242.4791,2.289,1134.4905,-0.14220943,0.6926592,0.6926589,0.14220941,1,1,1,-1072.4991,3.9,93.86548,-1242.4791,2.289,1134.4905,-1242.4791,2.289,1134.4905,-1072.4991,3.9,93.86548,-1072.4991,3.9,93.86548,,,,,101632,0,1,cell_-3_0,Exterior,,DonorReference,Extracted,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;136
dbd9a60803a3700fc0964713c53ae0b5,msc-donor-level2-39e5c8f3,34925,70977,31865,39084deff58a6ae5aa64abbb35a7dd02,YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/Seikailu-Speeches/Puhe-Simppa-AlcoWindow1,Puhe-Simppa-AlcoWindow1,puhe-simppa-alcowindow1,Window,-3.86,0.46,6.29,0.7071068,0,0,0.7071068,0.06,0.06,0,-3.3600035,-72.5,6.2900066,0.70710707,-1.837191E-08,3.431162E-08,0.7071066,0.060000014,0.060000006,0,166.62,-70.889,-1034.335,-3.3600035,-72.5,6.2900066,-3.3600035,-72.5,6.2900066,166.62,-70.889,-1034.335,166.62,-70.889,-1034.335,,,,0000000000000000e000000000000000,,0,0,excluded,Interior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;102
7a69bd43725f84fa1e09ca1ee35da7be,msc-donor-level2-39e5c8f3,34929,70981,18206,2f45698c6291326e903b78892e3e94af,JONNEZ ES(Clone)/MESH/seat,seat,seat,InteractivePropCandidate,-0,-0,0,0,0,0,1,1,1,1,-19.778973,-0.0750795,6.04,-0.45676818,-0.5397804,-0.45676833,0.53978026,1,1,1,150.20102,1.5359204,-1034.585,-19.9266,-0.07715242,5.5908737,-19.65963,0.09420124,6.028318,150.05339,1.5338476,-1035.0342,150.32037,1.7052011,-1034.5967,161bba4c242878a4a9b921816ea13283,jonnez_seat,Mesh/jonnez_seat.asset,6fefc0a3c953dd642b31e3f559a8ff59,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
9b88ef8a705566d43c1cf4c2598f325b,msc-donor-level2-39e5c8f3,34930,38657,13812,ff4db0c67871e6d6c78634d8d96dfd82,YARD/Building/LIVINGROOM/TV/mesh,mesh,mesh,BuildingInterior,0,0,0,0,0,5.9604638E-08,1,1,1,1,-4.6842866,0.14709207,5.571163,-0.5000012,0.49999905,0.49999878,0.5000011,1.0000001,1.0000001,1,165.29572,1.758092,-1035.0538,-4.6842866,0.14709207,5.571163,-4.6842866,0.14709207,5.571163,165.29572,1.758092,-1035.0538,165.29572,1.758092,-1035.0538,95df965a97ac4314c94592df23deea94,Combined Mesh (root: scene) 3,Mesh/Combined Mesh (root_ scene) 3.asset,c34448a7491c8d047810e4e19aee2ab6,,4294967295,1,cell_0_-3,Interior,,DonorReference,ExtractedBoundsNeedsReview,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;23;33
83b0e7f9b0ef641eaf35d2271574f519,msc-donor-level2-39e5c8f3,34932,70983,6885,b6d5b617b74ca334b10ebcb07442ffbc,RCO_RUSCKO12(270)/LOD/Electricity/PowerON/Driving/BeamsLong/BeamLongLeft/glass,glass,glass,InteractivePropCandidate,-0.0050414205,-0.00819822,-0.05642822,0.7372772,-5.2154064E-08,2.682209E-07,0.6755904,0.9000006,0.9000011,0.9000011,-171.69415,-2.7530859,1040.5529,0.63903564,-0.36076,0.4701519,0.4903497,0.9000006,0.9000012,0.9000011,-1.7141571,-1.1420859,-0.072143555,-171.7417,-2.826572,1040.474,-171.64586,-2.679391,1040.6315,-1.7617035,-1.215572,-0.15100098,-1.665863,-1.068391,0.0064697266,85ee7b66475902b4187d62d12fad42cd,headlight_glass,Mesh/headlight_glass.asset,7d5038a7240ef1648acc661376b77905,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
b99cb83596816d2d4a6a6ad30f88f00c,msc-donor-level2-39e5c8f3,34933,51685,35919,d5a6d8fcbc385b60244e218b060d6541,STORE/LOD/GFX_Pub/Bottle,Bottle,bottle,BuildingExterior,0.02,-5.179,1.293,4.1723249E-07,-4.4703484E-08,-0.4802083,0.8771545,1,1,1,-1543.9363,4.5130024,1185.6436,-0.7071066,-3.3566106E-08,-1.5706199E-08,0.70710695,1,1,1,-1373.9563,6.1240025,145.01855,-1543.9644,4.4386945,1185.6155,-1543.9082,4.6089244,1185.6716,-1373.9844,6.0496945,144.99048,-1373.9282,6.2199244,145.04663,48d99415fcf46ac438b9600879726116,beerbottle_high,Mesh/beerbottle_high.asset,505c0da5d59fb1a4fbc38445d0494ef3,94054,0,1,cell_-3_0,Exterior,TownService,DonorReference,Extracted,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;23;33;54;65
f392edeef605d98abec74deaad8185b4,msc-donor-level2-39e5c8f3,34934,70984,25888,a5e4f5e0f6f37a47c14928f0590e6962,YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-OjastaAl(lik)koon/OjastaAlkoon-CollectedBottles/OjastaAlkoon-Collected14,OjastaAlkoon-Collected14,ojastaalkoon-collected14,BuildingInterior,6,0.05,-7,0,1,0,-4.371139E-08,1,1,1,6.499999,-72.909996,-6.9999924,-2.5480201E-08,1,2.8199253E-07,-6.4584995E-09,1.0000002,1.0000001,1,176.48,-71.298996,-1047.625,6.499999,-72.909996,-6.9999924,6.499999,-72.909996,-6.9999924,176.48,-71.298996,-1047.625,176.48,-71.298996,-1047.625,0000000000000000e000000000000000,,,83aafc86389ba5741ba34e3ff43e3168,,0,1,excluded,Interior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
e52f1b2f14815f8db840b0fb6e080da1,msc-donor-level2-39e5c8f3,34935,70985,17714,875174f59710ddf049b6269f732b4ba8,CARPARTS/PartsGT/rocker cover gt(Clone)/Bolts/BoltPM,BoltPM,boltpm,ColliderOnly,-0.048354626,-0.0513382,-0.034416568,0,0,0,1,0.7,0.7,0.7,1552.7596,4.5125833,741.8803,-0.7071068,0,0,0.7071067,0.7,0.70000005,0.70000005,1722.7396,6.1235833,-298.7447,1552.7596,4.5125833,741.8803,1552.7596,4.5125833,741.8803,1722.7396,6.1235833,-298.7447,1722.7396,6.1235833,-298.7447,,,,,100409,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;54;114;135
4b898276e60ebacbb0ac07215a4b2837,msc-donor-level2-39e5c8f3,34936,70986,19116,666897dfa57d738b38441002c6c985db,MAP/MESH/FOLIAGE/TREEWALL_LOW/treewallcoll,treewallcoll,treewallcoll,VegetationTree,0,0,-0,0,0,0,1,1,1,1,1837.2354,-4.6301556,-793.55115,-0.70216244,0.08347478,0.083474584,0.7021623,1,1,1,2007.2153,-3.0191555,-1834.1761,1837.2354,-4.6301556,-793.55115,1837.2354,-4.6301556,-793.55115,2007.2153,-3.0191555,-1834.1761,2007.2153,-3.0191555,-1834.1761,,,,,92775,0,1,cell_3_-4,Exterior,,DonorReference,Extracted,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;64
e855231aac80fb3a8c4ad61779c0f221,msc-donor-level2-39e5c8f3,34938,70988,6404,87bfa7c6c19a3cf93be6f78becea9e2a,LANDFILL/DisposalPit/Coll,Coll,coll,ColliderOnly,88.29999,10.05,-87.52002,-0.7021624,0.08347477,0.08347458,0.7021624,1,1,1,-679.32776,7.192231,-727.29584,-0.70216244,0.08347478,0.083474584,0.7021623,1,1,1,-509.34778,8.803231,-1767.9209,-679.32776,7.192231,-727.29584,-679.32776,7.192231,-727.29584,-509.34778,8.803231,-1767.9209,-509.34778,8.803231,-1767.9209,,,,,92776,0,1,cell_-1_-4,Exterior,Landfill,DonorReference,Extracted,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;64
e2cdaff5cdfcc4905e7f80d32ad41561,msc-donor-level2-39e5c8f3,34940,70990,9870,8feff85054d4236861364f828d049d64,Systems/OptionsMenu/Debug/Buttons/Kekmet/Text,Text,text,InteractivePropCandidate,0,0,0,0,0,0,1,1,1,1,0.40010023,42.428516,-1.0971628,0,0,0,1,1,1,1,170.3801,44.039516,-1041.7222,0.40010023,42.428516,-1.0971628,0.40010023,42.428516,-1.0971628,170.3801,44.039516,-1041.7222,170.3801,44.039516,-1041.7222,,,,e573da185fe29584cbf93c682c5aa930,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;102
266a9943d7723437bb6bfcd882166ab1,msc-donor-level2-39e5c8f3,34942,70992,22901,5a9cad27a37261ccef324611cb885c08,YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Joulupukki/Level04Walls/Level04Wall03,Level04Wall03,level04wall03,BuildingInterior,2.5,0.1,2.5,0,0,0,1,0.5,1,0.5,2.999998,-72.86,2.500007,2.8199253E-07,-3.725289E-08,2.5480189E-08,1,0.5000001,1.0000001,0.5,172.98,-71.249,-1038.125,2.999998,-72.86,2.500007,2.999998,-72.86,2.500007,172.98,-71.249,-1038.125,172.98,-71.249,-1038.125,0000000000000000e000000000000000,,,bcff6f08eec0a8b4a8b705d809720d92,,0,1,excluded,Interior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33;114
4dc408a95176c4113b16b85f72c4f636,msc-donor-level2-39e5c8f3,34943,70993,15735,fa8f3633e30db2e7888b92d93a9bd082,TRAFFIC/VehiclesHighway/SVOBODA/LOD/seats,seats,seats,InteractivePropCandidate,-5.0688162E-05,0.23995456,-0.00011152681,-1.6996635E-08,0.7071062,0.7071074,3.925524E-07,1,1,1,2196.98,-0.19004545,-810.91003,-0.46517518,0.53255206,0.53255326,0.46517465,1,1,1,2366.96,1.4209545,-1851.535,2196.4302,-0.58669364,-811.70715,2198.1375,0.08931583,-810.1988,2366.4102,1.0243063,-1852.3322,2368.1174,1.7003157,-1850.8237,e966563b171691d428a142d54fb5c739,svoboda_seats,Mesh/svoboda_seats.asset,62ea84d96e2a78f4a83cb96577125278,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
cd3a015605ff40b4459db0351516585d,msc-donor-level2-39e5c8f3,34953,71003,9181,c4ccbfb9f34e402829828b2c6ea1c3f0,Sheets/ServiceBrochure/PageTirejob/bg,bg,bg,InteractivePropCandidate,-0.2,-0,-0,0,0,0,1,0.4,0.6,1,-2.078029,6.5238543,6.51488,-2.9547357E-07,1,6.0469657E-15,-4.371139E-08,0.4,0.6,1,167.90196,8.134854,-1034.1101,-2.078029,6.5238543,6.51488,-2.078029,6.5238543,6.51488,167.90196,8.134854,-1034.1101,167.90196,8.134854,-1034.1101,0000000000000000e000000000000000,,,63e559f856bafbf458126e90ca53d083,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
ad67bd021a9a5499b333d1489bc7efe0,msc-donor-level2-39e5c8f3,34959,71009,8137,3d3692fd545162a263c9510cddb6089c,STORE/Boxes/twin carburators(Clone)/twin carburators(Clone)/Bolts/BoltPM/bolt1,bolt1,bolt1,BuildingExterior,0,0,0,0,0,0,1,1,1,1,-1554.8738,3.7338963,1184.4508,-1.029822E-06,0.48020867,1.057646E-07,0.8771543,0.8,0.80000013,0.80000013,-1384.8938,5.3448963,143.8258,-1554.8685,3.7278004,1184.4515,-1554.8579,3.7399924,1184.4636,-1384.8885,5.3388004,143.82654,-1384.8779,5.350992,143.83862,e711c8a15b1135c4089caad19b8f56e8,bolt2,Mesh/bolt2.asset,98697bae08a8c114ba9774c487f2658d,,0,1,excluded,Exterior,TownService,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
9cda1a93be731718b19823c7f09cbc75,msc-donor-level2-39e5c8f3,34963,41309,10629,9f6bc9f75f4aded52594802ee3dfc399,FERNDALE(1630kg)/LOD/generalPivot/lights/lights_off,lights_off,lights-off,InteractivePropCandidate,0,0,0,0,0,0,1,1,1,1,1554,5.37,723.57996,-0.14708352,0.69164056,0.6916404,0.14708337,1.0000001,1.0000002,1.0000001,1723.98,6.981,-317.04504,1551.8484,5.22891,722.0253,1556.2902,5.4977946,725.1963,1721.8284,6.83991,-318.59967,1726.2701,7.1087947,-315.4287,9d3e232f72c06264db6785872f2a6001,lights_glass,Mesh/lights_glass.asset,9582d474215e5b440b95fe602a01516e,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
8d18a8e155042ece5bd853fa5f32e684,msc-donor-level2-39e5c8f3,34965,71014,15628,4d68a5aeb651e1aa63ab582e1acb863f,JOBS/HouseShit4/WasteWell_2000litre/waste_well,waste_well,waste-well,InteractivePropCandidate,0,0,0,-0.7071068,0,-0,0.7071067,1,1,1,1528.8921,4.291,721.2104,-0.7071068,0,0,0.7071067,1,0.99999994,0.99999994,1698.8721,5.902,-319.4146,1528.3092,-0.70899963,720.62756,1529.475,4.448784,721.7932,1698.2892,0.9020003,-319.99744,1699.455,6.059784,-318.8318,1447ed956368c1244bde4d34b9e67e7a,waste_well,Mesh/waste_well.asset,1dc83be66c4d69a4fb950c5714196c79,92777,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33;64
d2fc6edf6203791c4e46a04f3766a3b1,msc-donor-level2-39e5c8f3,34966,71015,7431,fe530a8f90876850b68206bdfe9c8b15,Sheets/Magazine/Products/rear spoiler2(Clone),rear spoiler2(Clone),rear-spoiler2-clone,InteractivePropCandidate,-0.0143,-0.3734,0,0,0,0,1,1,1,1,-2.3367288,6.394851,6.515035,0,1,0,0,1,1,1,167.64326,8.005851,-1034.11,-2.3367288,6.394851,6.515035,-2.3367288,6.394851,6.515035,167.64326,8.005851,-1034.11,167.64326,8.005851,-1034.11,,,,aa03de8695b53aa4483598419f3228e2,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;102
ddaa60b8fc7f0e9784e2f5197719cbcc,msc-donor-level2-39e5c8f3,34968,40949,9794,65ffe666d89934804dc6f1f2a9a05fa4,ITEMS/car jack(itemx)/Lift/lift/UpperRight1/car_jack_upper 2,car_jack_upper 2,car-jack-upper-2,InteractivePropCandidate,0.0116,0.003000021,0,0.7071068,-1.3262035E-06,-1.3218516E-06,-0.7071068,1,1,1,-18.738897,-0.525,-1.439099,-0.54543465,-0.45000115,-0.45000124,0.5454346,0.99999994,1,1.0000001,151.2411,1.086,-1042.0641,-18.807856,-0.557601,-1.6807281,-18.717197,-0.506237,-1.4408458,151.17213,1.053399,-1042.3058,151.2628,1.104763,-1042.0658,451e3ab7d8c33a540b3162578ada5902,car_jack_upper,Mesh/car_jack_upper.asset,ad2f7b6e8cc080845a7a7fd4264fbb83,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
