SourceObjectId,StableId,MeshGuid,SubMeshIndices
18603,9b3e889ad9ec93fde8043ea66ada004f,66d43b09152d4884c853d2a846b27c11,454
18666,265b3905694ca5d42110e6e4b26f69a6,a7cb070b49a4b7f41abf584480006353,115
18681,89e4bbae23ed8045509d00370900440f,66d43b09152d4884c853d2a846b27c11,452
18685,9d4b36499d7547b0c1c35a24d9247ac2,66d43b09152d4884c853d2a846b27c11,451
18788,542f3ef31e68fef1605b97d0fde5a0f2,adda240458961f94fb196c3a1ab84139,153
18814,f84f875960fe30666e3af861213f1d47,a7cb070b49a4b7f41abf584480006353,53
18845,4a515d0b86f118428ea59bbcec4c3171,66d43b09152d4884c853d2a846b27c11,450
18920,f1fede037217c0f7225b4d78adfff559,66d43b09152d4884c853d2a846b27c11,385
18948,a6c26686e18eb84cf9f4a5870b1a40ee,adda240458961f94fb196c3a1ab84139,162
18959,76e49813c0e6fa53d54ec231b08f4747,66d43b09152d4884c853d2a846b27c11,184
18968,a3576cbec43818c02f0c1c8a5a55e388,7353eae76a976394685746ea0bf74bcc,7
18976,69b29b08e200d34c0ef9a1f0755ad615,66d43b09152d4884c853d2a846b27c11,182
19015,20ae2555ecc89ed9dcd83e05fc3d4fd6,98bae769cdfd5484f9f976ca5697b099,29
19051,0aadbe111a36faa777b366efb4b2c96f,ca253820b91d15442b2e5f464a584cfd,40
19074,8e0470de2a393dc992cbea9225fcf15c,6cc499f220f49dc44b33548b003b1457,26
19077,881cc8719f492621ef9a95d11b0bf487,da5556c75d8da57479bba403afaac84e,1
19092,a87c47b7e2b1bc8683e8c991cb297aa7,66d43b09152d4884c853d2a846b27c11,127
19094,1477f45c3ac5e5d7676dbeec826707b2,66d43b09152d4884c853d2a846b27c11,422
19121,0bdce24802a30ed969e19b8ab960056f,66d43b09152d4884c853d2a846b27c11,4
19136,00fb407449216f2c2a26fdeb0ba4e986,6cc499f220f49dc44b33548b003b1457,9
19152,9776385728a1bc6ef27cede0cc9c903f,95df965a97ac4314c94592df23deea94,161
19159,a85c7d607269f48bdd82bbc1aab5fac0,adda240458961f94fb196c3a1ab84139,2
19162,db8179d821165501d778b783333b1a2b,66d43b09152d4884c853d2a846b27c11,207
19168,400f84613a0cc31a961b8f240d702b6c,a7cb070b49a4b7f41abf584480006353,61
19172,76017aebfd50d4c972719c98eb13519c,66d43b09152d4884c853d2a846b27c11,126
19179,d9535c87b60ebe7b0722042719a697b3,6cc499f220f49dc44b33548b003b1457,10
19207,8f4bef6768f144c92f154c230a7693c6,aaed5451b51c5884aae1b7d0b759a718,44
19218,1ea0de8bae86d4790a1999b1379934b5,66d43b09152d4884c853d2a846b27c11,380
19233,7428459b1452e51ce00f0e529f4ca725,7353eae76a976394685746ea0bf74bcc,1
19285,b26c7b89d900c18e7a46eb9574051f52,a7cb070b49a4b7f41abf584480006353,41
19302,3a13d37ca6ba02dbda1dafd3632cfc7f,adda240458961f94fb196c3a1ab84139,81
19307,a4d1002a04a13ae8e32aafc292a60b9d,adda240458961f94fb196c3a1ab84139,54
19324,b5d64ba671b060f1f2d5d1988b8d06dc,922135cc8cab2184d8139d2e28ae5293,5
19332,dc11de84020265be1098242193068abe,95df965a97ac4314c94592df23deea94,136
19334,2f48170da879f71b6cc099ca25620484,aaed5451b51c5884aae1b7d0b759a718,15
19338,fb8be35e7160ff9c1f5de5be093105a2,66d43b09152d4884c853d2a846b27c11,124
19347,1e6eec96a474579fe38f6ff5e48e510d,deb86cb7823284643bb94aab291cb5ef,75
19373,09fb903719c8e5af2bc8aee3e96be1ae,6cc499f220f49dc44b33548b003b1457,58
19382,18901f719a85483bef4c84b50c59fd09,7353eae76a976394685746ea0bf74bcc,0
19409,3de0072ba42e394ad45ac9c84758cdbf,a7cb070b49a4b7f41abf584480006353,109
19413,7b70679e4b970e80e2f9520a9b95eaae,95df965a97ac4314c94592df23deea94,123
19418,23d6f8af9ef0dfef6f027211c6f4876b,95df965a97ac4314c94592df23deea94,140
19507,1c107a64eefbfc76dd5cf217f2f358de,95df965a97ac4314c94592df23deea94,188
19513,faf8270bbbf9d68d2e8ed5ac301081dc,adda240458961f94fb196c3a1ab84139,86
19523,0db6527b408ccbfa7a66db41ee7b940c,95df965a97ac4314c94592df23deea94,184
19527,cadfa2a4b28fc8ded5b8039f96a90893,66d43b09152d4884c853d2a846b27c11,376
19528,45f27ecf3b4ffbf5528dcbfe9527f921,043fd1f61638693418bfd34969693b6d,6
19544,de99ce112a46c6b44bc9ea4b0f53beea,d20ce86ce58c597468f6618f51f7e1c9,62
19573,3126994543fb175171b95b18b546d349,aaed5451b51c5884aae1b7d0b759a718,28;29
19599,ac5dc93b5e7769129db02018cc1aadb7,adda240458961f94fb196c3a1ab84139,51
19606,c1a28901fe963bd2d3af4a8727893cbf,66d43b09152d4884c853d2a846b27c11,125
19611,2de97d0f2c4be0bb11ed1802801fb7f6,66d43b09152d4884c853d2a846b27c11,134
19622,6ea9c337d93f3d2d086df7a39dc78dc6,043fd1f61638693418bfd34969693b6d,105
19647,70ae38dea34a23351da4e7f4ef08978d,66d43b09152d4884c853d2a846b27c11,136
19759,af5d5f815dd9c1c99e4e203fe7b1e688,66d43b09152d4884c853d2a846b27c11,130
19779,f62124661290788d1ab2c6853aa75547,66d43b09152d4884c853d2a846b27c11,334
19801,75ab67738b9e5c2ca11a8a0ca2204cdf,deb86cb7823284643bb94aab291cb5ef,70
19835,ee47472ae88826539a05e5820e70b9e8,deb86cb7823284643bb94aab291cb5ef,73
19865,ab7c4adbe5f4a7347bb470aff6046f90,aaed5451b51c5884aae1b7d0b759a718,42;43
19888,1b3293c2d24ce410424294630d985508,d20ce86ce58c597468f6618f51f7e1c9,65
19900,580cd23ab5dab56d3db240e55f4220f1,ca253820b91d15442b2e5f464a584cfd,104
19931,ee065d00567d45c541dbd4040c5ef648,66d43b09152d4884c853d2a846b27c11,353
19974,eda898e8d9674dc9c035d9792dbc8fd9,95df965a97ac4314c94592df23deea94,50
20012,cf0669015f3b1c9e3d9db4d279b84a0e,66d43b09152d4884c853d2a846b27c11,113
20058,996f979deb1fbd74401ed5ad4a2757b7,66d43b09152d4884c853d2a846b27c11,115
20059,d47572b57298d90c2aa5f707fc5519ff,95df965a97ac4314c94592df23deea94,52
20075,fe945acca11edab5d5cbeba324a900e8,a7cb070b49a4b7f41abf584480006353,116
20096,4f882982a7b5f5446f60772eef488d12,d20ce86ce58c597468f6618f51f7e1c9,68
20106,537f7d585c3179c415e8484b031523bc,66d43b09152d4884c853d2a846b27c11,321
20115,e4c7a04a7625b2fd685f37fb5cadb4ff,95df965a97ac4314c94592df23deea94,245
20119,27b0fcde2a9b47bc17a4458c3451ffee,d20ce86ce58c597468f6618f51f7e1c9,122;123
20132,35b2f921c1445ec6923d25148fb72224,adda240458961f94fb196c3a1ab84139,64
20151,f886e748a2d6fefc994d59272ed46fa2,a7cb070b49a4b7f41abf584480006353,33
20196,09bb1f1d6da0f2e695ccd6a6273e038b,adda240458961f94fb196c3a1ab84139,82
20218,7dae125ed133d91cd0648ce5686fb787,d20ce86ce58c597468f6618f51f7e1c9,78
20226,f14f2a621f4ac09daf40f4624c4dd51b,6cc499f220f49dc44b33548b003b1457,49
20276,daa0926d1766b35f989095845c1ccbab,95df965a97ac4314c94592df23deea94,54
20311,c37308bac41a9b7c22a1d392d2611eaf,d20ce86ce58c597468f6618f51f7e1c9,71
20323,adde969f973df6c375fb1c289d8352a5,d20ce86ce58c597468f6618f51f7e1c9,76
20333,14e60a460784b1ed68d3e3c89f13f1f1,66d43b09152d4884c853d2a846b27c11,331
20358,b5e7b987d5aac9da197a6ce662beb64c,66d43b09152d4884c853d2a846b27c11,406
20360,fc5d18300e0afdf093777b3e3554a35a,adda240458961f94fb196c3a1ab84139,89
20436,bf2cafca31fe7dd10aa8f5d67965ea62,95df965a97ac4314c94592df23deea94,191
20460,5811fac3ec61e9c44a772b8dd51f4256,66d43b09152d4884c853d2a846b27c11,109
20463,0f9564a745ca964c426d87d5bdc333d2,95df965a97ac4314c94592df23deea94,58
20470,4f9fc010f2942e99e19abf3235b02a7c,95df965a97ac4314c94592df23deea94,45
20534,463ec1371082fb872ac2880ef654afd9,ca253820b91d15442b2e5f464a584cfd,27
20551,89e225c7184e9321aa8503792779f544,a7cb070b49a4b7f41abf584480006353,171
20561,dc1aa4ab6d25d106b3ffe4f791dc2928,043fd1f61638693418bfd34969693b6d,25
20563,feffb4def5c9ad5fbd14a287e5a9faaa,d20ce86ce58c597468f6618f51f7e1c9,116
20619,ca68238e8d9bd3df25d7da7471de7c4d,66d43b09152d4884c853d2a846b27c11,111
20657,86a34aef965908881434c2ab1181b4b2,deb86cb7823284643bb94aab291cb5ef,50
20674,1fba52574d9bf3b724b6a8a915c9b6e4,66d43b09152d4884c853d2a846b27c11,364
20791,cb0feb8b17a79394c294bb4da2848072,deb86cb7823284643bb94aab291cb5ef,52;53
20802,f700b12cf5c75a3906dd079acea3f274,95df965a97ac4314c94592df23deea94,255
20803,ccde60f217041c95bee78f676be4eaa6,deb86cb7823284643bb94aab291cb5ef,66
20814,2c66703bdb8988c6c1121821c246c8c9,95df965a97ac4314c94592df23deea94,253
20815,b3eca11c8e37cc9f9e62f2702083e686,da5556c75d8da57479bba403afaac84e,69
20833,ce713e92281d82c9b26c4f98f2cb6291,aaed5451b51c5884aae1b7d0b759a718,38
20851,9512798e655210d78a04f09de6b96d6f,adda240458961f94fb196c3a1ab84139,200
20861,ddaa9444f6c32d0e5fd57e21ed40d27a,adda240458961f94fb196c3a1ab84139,53
20894,9a7c45852887e6bc45ba98b72f574f96,66d43b09152d4884c853d2a846b27c11,316
20931,10fa042f18232fa254e2f7b22decc456,a7cb070b49a4b7f41abf584480006353,147
20957,26628e6f498368842693ee9bcadf8629,043fd1f61638693418bfd34969693b6d,39
20959,26cb61d6f60f33775f8d45bf812adbb1,66d43b09152d4884c853d2a846b27c11,318
20968,31c9d94a36cdd6a91e09475d3cdedbfe,6cc499f220f49dc44b33548b003b1457,37
20997,369c84bb96c5798e9d6d676efeb0e1a1,95df965a97ac4314c94592df23deea94,151
21000,84d81be2f18d58e404d3b4eff3148c8a,a7cb070b49a4b7f41abf584480006353,145
21006,866be3a6a800dce5610b4a410041577a,95df965a97ac4314c94592df23deea94,152
21040,c856b75997c1ab1fd2fd2799bd6bdf18,d20ce86ce58c597468f6618f51f7e1c9,30
21044,5ad3574e899dcedc34c17e3fd2da9b16,7353eae76a976394685746ea0bf74bcc,37
21060,d71d768218e3e3b392f6747b94d90701,adda240458961f94fb196c3a1ab84139,15
21073,e1638b074be991f14aad878a54693aa9,d20ce86ce58c597468f6618f51f7e1c9,42
21086,56a7aa7c66146248d6c820c31a6b99fd,95df965a97ac4314c94592df23deea94,41
21158,4ea6251e46ccee4501ff13ab78a8a121,043fd1f61638693418bfd34969693b6d,40
21167,08e473f0df5d74f9279d7e3daa1a52af,a7cb070b49a4b7f41abf584480006353,167
21179,d5562b7c22d7d8b39c7ae64d0b4dd369,95df965a97ac4314c94592df23deea94,38
21180,b152679fe00953f85340b2faf0f12792,95df965a97ac4314c94592df23deea94,223
21217,f7ed3de60a3af46cd48551fa8eb177be,6cc499f220f49dc44b33548b003b1457,64
21238,c8ab3a6be963fe64af420dd93e78007b,adda240458961f94fb196c3a1ab84139,173
21284,6a4bde48bdd09f54ccc736356bd73fe0,95df965a97ac4314c94592df23deea94,37
21306,0723a966fbd21d7741e17c3517b19bdc,95df965a97ac4314c94592df23deea94,220
21317,8112b7e282dd358704ddcab0cf5e5610,66d43b09152d4884c853d2a846b27c11,116
21330,97d182bd8412fad5221f98a1998633ff,aaed5451b51c5884aae1b7d0b759a718,12
21344,3d723f0edfad5b10af107ef24845322d,adda240458961f94fb196c3a1ab84139,9
21362,8e79cc461cac04010b48752cdde47c23,922135cc8cab2184d8139d2e28ae5293,35
21376,ccb52ea305ebeab49957aa78de40a393,043fd1f61638693418bfd34969693b6d,34
21381,bbb8fa0a98568f23837b7368b2278c27,a7cb070b49a4b7f41abf584480006353,153
21399,f71caa0966c0005fbf972b9f8ecbd8e1,a7cb070b49a4b7f41abf584480006353,150
21401,d76c0bb63327c058f2b82bc57a699d02,922135cc8cab2184d8139d2e28ae5293,66
21406,52b7aa78ea4d4a4e9b9c76008d3e768c,adda240458961f94fb196c3a1ab84139,204
21422,33313265e066daa961f3962626f7444c,66d43b09152d4884c853d2a846b27c11,230
21460,01969161150a23108b8877c8f1ab6b9a,66d43b09152d4884c853d2a846b27c11,117
21483,58736a3fca3e73b32165126281ee2c87,ca253820b91d15442b2e5f464a584cfd,20
21505,88757067c1721abb98fd3b802e1e2591,922135cc8cab2184d8139d2e28ae5293,23
21528,ef52998b63765ce08efa1c2b674d680a,ca253820b91d15442b2e5f464a584cfd,94
21540,2e493473857d2df95c2eba6ef51d69e1,922135cc8cab2184d8139d2e28ae5293,31
21567,491def5ceca1c01a6656354df7d89118,66d43b09152d4884c853d2a846b27c11,341
21579,1e5ad27c24261d8b31f5dc99b2e38ee9,da5556c75d8da57479bba403afaac84e,58
21580,1a3465504f9134aba6267332e92a24bc,a7cb070b49a4b7f41abf584480006353,92
21623,871c28a27237f96e012f05a10ad8c01f,adda240458961f94fb196c3a1ab84139,50
21653,62fc30f4a697cecd6ebd9695c6c259c7,7353eae76a976394685746ea0bf74bcc,15
21660,701113002070daf81ab2bef4fd74a0ce,d20ce86ce58c597468f6618f51f7e1c9,43
21672,c84500f0ef53396b726bd610b68426da,66d43b09152d4884c853d2a846b27c11,339
21694,ca4ff0a8b9352bfdf7a1a0df8c23e349,6cc499f220f49dc44b33548b003b1457,85
21737,4e8a20df6061e9beaa7a172f09a64acd,7353eae76a976394685746ea0bf74bcc,30;31
21808,0d6c6234793028737348e38e57773dee,ca253820b91d15442b2e5f464a584cfd,25
21817,55227cefea26646b923bc1bed9a8ccd3,adda240458961f94fb196c3a1ab84139,186
21896,d7ed2ebbbd8edcce3b4331240941aea6,66d43b09152d4884c853d2a846b27c11,442
21912,754339353e4a8f8aa0283ec96b1a585a,66d43b09152d4884c853d2a846b27c11,338
21944,0689fc7453bcc8a4217567da74475186,a7cb070b49a4b7f41abf584480006353,48
21965,1de7c84b960b3ecdd7189b7a5c86202c,98bae769cdfd5484f9f976ca5697b099,7;8;9;10
21981,55892703b1efca54dd9ab7c2d9973931,aaed5451b51c5884aae1b7d0b759a718,70
21992,56287e5591c9bb514738764b430d2860,66d43b09152d4884c853d2a846b27c11,198
22040,7970ff1bf3bc6eb8293c395ae47a0fe5,66d43b09152d4884c853d2a846b27c11,213
22064,97876a767b702dc42be206f5509a2f6d,922135cc8cab2184d8139d2e28ae5293,85
22101,0bf0e4bd31c654458e890bbfb3dc827f,a7cb070b49a4b7f41abf584480006353,111
22112,078fb3d2bb43b51e063828d350c17fff,66d43b09152d4884c853d2a846b27c11,337
22113,6901b94db614674a772fe9253d25266e,95df965a97ac4314c94592df23deea94,199
22117,7d39848f91ff6b7b08130c55efba0ca3,da5556c75d8da57479bba403afaac84e,11
22131,3133a99f91c5b4739128c90b32289df9,95df965a97ac4314c94592df23deea94,230
22186,1d12eb4825d8822c159c175735f38c8f,d20ce86ce58c597468f6618f51f7e1c9,47
22188,10b47f307b42c60df543197f4b1fcc09,d20ce86ce58c597468f6618f51f7e1c9,89;90
22218,65284ada6659d5c7b17db9c6721bc67c,ca253820b91d15442b2e5f464a584cfd,96
22219,9296e0a64005875386b018a441316f58,deb86cb7823284643bb94aab291cb5ef,64
22278,b189c69977e7ef794ed398086ff622a0,66d43b09152d4884c853d2a846b27c11,394
22284,eefda84f967e029bd380b5d0d412efda,d20ce86ce58c597468f6618f51f7e1c9,49
22290,a2af802c522b7849413a053e6b127af7,66d43b09152d4884c853d2a846b27c11,153
22308,a06184f8d78f1c050d26f20acee67d93,043fd1f61638693418bfd34969693b6d,97
22320,3d99951b95827ea9fecf09534d603ff7,98bae769cdfd5484f9f976ca5697b099,27
22351,8a3d5c3c4c6912b88c045ab8df4996e2,95df965a97ac4314c94592df23deea94,147
22390,1230c896411017f855673db3b74e213a,95df965a97ac4314c94592df23deea94,256
22400,f42e3c4443a927b422b4b7b4ddd39376,adda240458961f94fb196c3a1ab84139,104
22402,572c3ad37e38adc411a69ee68ed626ca,deb86cb7823284643bb94aab291cb5ef,69
22405,82a6ebb901ef15b218519d4d155d13c6,66d43b09152d4884c853d2a846b27c11,164
22411,2c818828221ff36c7478854ee56a84e4,a7cb070b49a4b7f41abf584480006353,28
22429,bfb6d165505ccf188a7039bb95c2940e,66d43b09152d4884c853d2a846b27c11,161
22432,f818a8da820952a72d428d74815488b4,da5556c75d8da57479bba403afaac84e,77
22455,e57ccdf09a86ef1e0ef2a65685ba979c,922135cc8cab2184d8139d2e28ae5293,51
22483,ddfa21c048d280ec6f12c2eae2e0a910,922135cc8cab2184d8139d2e28ae5293,68
22500,79454ac17de8f027df32d03d328a9236,043fd1f61638693418bfd34969693b6d,80
22502,1ad485b42da1ead27c128bfa796d835d,043fd1f61638693418bfd34969693b6d,29
22509,86b621b89aea7064fd7e13a28843e9f4,95df965a97ac4314c94592df23deea94,182
22516,2277f58500025a6260b73f7f5fd6d9d6,66d43b09152d4884c853d2a846b27c11,366
22634,89571229780a2063db4d19e71bfa8f0b,922135cc8cab2184d8139d2e28ae5293,78
22664,c4b96b61cf108d519a6a6643bf853b79,66d43b09152d4884c853d2a846b27c11,160
22722,8dd5dc97f8dc0017bbd599d49e7527bc,922135cc8cab2184d8139d2e28ae5293,81
22731,870bbd6942d1287c2abe951bdafe1c6e,95df965a97ac4314c94592df23deea94,129
22737,8970b2dd06ff6375bf6924d07bac8e65,7353eae76a976394685746ea0bf74bcc,2
22744,c14a25a1f1c239501a1e638ae3d2eaf2,a7cb070b49a4b7f41abf584480006353,103
22779,38cbc9eb6cc7050190d6b8e472864dec,adda240458961f94fb196c3a1ab84139,121
22803,28ba99a9f61a2442f6c4894fccc73e2c,a7cb070b49a4b7f41abf584480006353,19
22900,19178ee415fb7aa76aee2f802da42bcf,da5556c75d8da57479bba403afaac84e,84
22906,f4f628b056914618be44950b0f43be82,aaed5451b51c5884aae1b7d0b759a718,74
22968,c47a331b6baaa785164c325b3835709b,7353eae76a976394685746ea0bf74bcc,3
22995,d713f4cb095dee70b91b68b2f0a31fa9,66d43b09152d4884c853d2a846b27c11,349
23004,2e5bc73989f76260b29dec81321ab1dc,043fd1f61638693418bfd34969693b6d,120
23021,872e0e44dc30ebaa988ec7115218b709,ca253820b91d15442b2e5f464a584cfd,100
23048,6cfce61af20b7f24bb5913e44d9a07bc,95df965a97ac4314c94592df23deea94,49
23057,b9ee59eabf6ba4c52ba40485332d4b1d,66d43b09152d4884c853d2a846b27c11,348
23080,8a7a97f664d2f6abcca9d814c4fc4d72,a7cb070b49a4b7f41abf584480006353,79
23099,5c5fa25cda56a327ef002462323e5c0d,043fd1f61638693418bfd34969693b6d,4
23121,7b0f0edc7884077050fa406aa530e869,da5556c75d8da57479bba403afaac84e,38
23136,5d523310c2f072df0293092ed627570f,95df965a97ac4314c94592df23deea94,242
23145,543e77a041ace96a58f1d9cfefdee78a,043fd1f61638693418bfd34969693b6d,3
23154,43721ad86e996c43d67ca4a97892f017,ca253820b91d15442b2e5f464a584cfd,36
23167,8a67a14eca78e3ae6012428e005160fc,a7cb070b49a4b7f41abf584480006353,88
23168,d062ab7433d62dc07e997cfa78dd4d45,043fd1f61638693418bfd34969693b6d,98
23169,43083d217bf14dfa207b9a2e947d71b8,deb86cb7823284643bb94aab291cb5ef,63
23180,b12b9232d5105457677ae489ac906a96,98bae769cdfd5484f9f976ca5697b099,25
23200,462251203eb09eb469c82a02b9119663,da5556c75d8da57479bba403afaac84e,3
23227,35b9fca27018ba772b7d9f005ededdb5,66d43b09152d4884c853d2a846b27c11,222
23235,a112613b434928dc86be1068c6092119,adda240458961f94fb196c3a1ab84139,117
23247,9095d6001d6347992533a71332b56fdb,a7cb070b49a4b7f41abf584480006353,29
23250,6584740c7fc2d7dcf0b33a54c5c33ea1,922135cc8cab2184d8139d2e28ae5293,94
23293,4aee7f145deacb11f9259f77237d5131,95df965a97ac4314c94592df23deea94,22
23330,80ff80390da23cfb43b700a085ae1aa8,7353eae76a976394685746ea0bf74bcc,38
23335,2b72cbdb8d614914cbc6880b317c07b7,aaed5451b51c5884aae1b7d0b759a718,71
23352,8d1c1f6f2e77d1091b0855aa96c7429c,922135cc8cab2184d8139d2e28ae5293,9
23369,e2827adf69a84fee8a8033c3e4540481,adda240458961f94fb196c3a1ab84139,114;115;116
23392,1a7330d7844578e0b6d2facd1d13417f,a7cb070b49a4b7f41abf584480006353,12
23431,98347d8e88294d3ffb80a19da3877ce6,66d43b09152d4884c853d2a846b27c11,194
23456,6585e077796d9e050ae5f3aabc676e17,ca253820b91d15442b2e5f464a584cfd,1
23460,651529d61ee428e23dcab9693ddd14aa,043fd1f61638693418bfd34969693b6d,118
23478,674681b73ae9d9ea1030a148f70648e4,adda240458961f94fb196c3a1ab84139,103
23480,7afe0523f4ad120e771f7802005d7ece,a7cb070b49a4b7f41abf584480006353,94
23495,4c181aa0445fa1bb8ac45b0a189108d7,6cc499f220f49dc44b33548b003b1457,16
23500,9dd5fc8bb3034ceddef0e87db175b53a,d20ce86ce58c597468f6618f51f7e1c9,44
23517,c97a37bbe3b59223069fdb72bd5279d7,95df965a97ac4314c94592df23deea94,266
23520,403af8663fb1e90d8a7904ac18b894be,98bae769cdfd5484f9f976ca5697b099,35
23590,d399bb450813827d6da499dd56e66f13,95df965a97ac4314c94592df23deea94,228
23593,84b815434e3690f63d88424dc58c1ab5,95df965a97ac4314c94592df23deea94,154
23669,9b9814ac30a3106373d348066f50c5b6,d20ce86ce58c597468f6618f51f7e1c9,45
23695,7b35e8ebe598157731f709aa01d27558,66d43b09152d4884c853d2a846b27c11,423
23741,3658a84dcc0fb5a1cc2f9209f928d8ec,ca253820b91d15442b2e5f464a584cfd,31
23760,36b7e2d8c74d80ca3ab16f2c158c7e1f,043fd1f61638693418bfd34969693b6d,47
23778,14a0cf93b5dfa25731d5c55af7ebc9e1,adda240458961f94fb196c3a1ab84139,119
23782,b16c0500182f069a2433298e7a38d462,adda240458961f94fb196c3a1ab84139,10
23791,93779654496f5a1e2754ddfd9e23ed1c,d20ce86ce58c597468f6618f51f7e1c9,50
23807,6a5c37cb61597633bbd9c3bc4223b959,adda240458961f94fb196c3a1ab84139,213
23821,e8633ff966c9ef458899bb18f50d6fd5,adda240458961f94fb196c3a1ab84139,66
23831,9e3cd7ed9a2661975f0465b388ef5379,66d43b09152d4884c853d2a846b27c11,405
23857,8c3b14e172f8536bb0ce822cb8f847d4,922135cc8cab2184d8139d2e28ae5293,21
23883,1aa52ce2928673c5eaca3cae935ad244,95df965a97ac4314c94592df23deea94,14
23903,78d77617cda36294732252bd45f041d1,66d43b09152d4884c853d2a846b27c11,373
23931,64dea6be4e8e0b96eafb26d377bd1441,043fd1f61638693418bfd34969693b6d,68
23962,4b838825763b9266233ff52963a2d792,95df965a97ac4314c94592df23deea94,10
23978,899d17fbb1f8726314b9d242ec8ae429,aaed5451b51c5884aae1b7d0b759a718,10
24053,c3a9cdbdf00e121d5a052ef5ee78f197,66d43b09152d4884c853d2a846b27c11,139
24189,07ebeedb1f1c9759baa3bb8dd4b09ad6,043fd1f61638693418bfd34969693b6d,99
24211,80947eb28751eb21fcd0527a89d20a43,d20ce86ce58c597468f6618f51f7e1c9,56
24218,5a622bdd1b5bce4ab5e162544a86cdcf,66d43b09152d4884c853d2a846b27c11,308
24224,ecdef8667684fbd196e65f72bb2a70ed,ca253820b91d15442b2e5f464a584cfd,28
24255,86ff62c45ab0232f533deec9e67b4a60,aaed5451b51c5884aae1b7d0b759a718,32
24260,062318398be5fe55f4def14e65820ad1,922135cc8cab2184d8139d2e28ae5293,49
24266,6d5d7bc19e06ff48ab718d57df685051,adda240458961f94fb196c3a1ab84139,189
24273,b9f8dbb71eb31af9e2a76825fd25c60f,922135cc8cab2184d8139d2e28ae5293,97
24282,22f60d72e262663bec7d8371a7b8314b,deb86cb7823284643bb94aab291cb5ef,4
24294,f7f5381e1e99a73ec53e01cfc34110aa,043fd1f61638693418bfd34969693b6d,1
24300,443347345ecfcb9529d0844594f833d8,a7cb070b49a4b7f41abf584480006353,44;45
24304,3f1994109af8928b2075b1102109d396,922135cc8cab2184d8139d2e28ae5293,45
24319,f137bb633f2784d42c21b5a8dd66fce9,95df965a97ac4314c94592df23deea94,6
24387,a97f423db11dc2814177eb81055fa885,043fd1f61638693418bfd34969693b6d,103
24388,09a33cdbab58cf12f8574fb0909bf64c,6cc499f220f49dc44b33548b003b1457,62
24389,11ab70be63ec3f0a99a5c8f91a4753b9,922135cc8cab2184d8139d2e28ae5293,4
24390,23d7258d4b307f67dd5a96f1086361aa,ca253820b91d15442b2e5f464a584cfd,24
24394,097504382e0434ba0893ab77b20bf1a4,66d43b09152d4884c853d2a846b27c11,297
24415,989eb8fa313ac6d4e4520f888dc79f46,95df965a97ac4314c94592df23deea94,185
24422,29dee7b5da258981aad68d0611e7d0e5,adda240458961f94fb196c3a1ab84139,5
24425,621d05dd34857c10ab4e01b884dddae0,95df965a97ac4314c94592df23deea94,186
24437,b9ba084b1ddcbf08581de9e4fac7926e,95df965a97ac4314c94592df23deea94,249
24489,d51dd683dd610ffeeb8155a738eb1f32,da5556c75d8da57479bba403afaac84e,82
24509,5ae197d28ffd2c9b70d6e38a04af62cb,6cc499f220f49dc44b33548b003b1457,7
24519,f40e89d2a27068b51b71a9282e720c8a,66d43b09152d4884c853d2a846b27c11,253
24520,c49e33017c4cbe743ed47cd4287b68f0,95df965a97ac4314c94592df23deea94,32
24541,e64ac2743ebc2baa11afcddb990616b4,adda240458961f94fb196c3a1ab84139,48
24586,47c04f728e69d39510ce7becefe37e8f,66d43b09152d4884c853d2a846b27c11,295
24608,e52ca3dc021bf8fdc0205f37c81491b0,d20ce86ce58c597468f6618f51f7e1c9,51
24613,7bc9ca7321fb1c9a837e74ac3d695325,66d43b09152d4884c853d2a846b27c11,239
24628,33eb7732a144c9a946eeab6d78b5f417,adda240458961f94fb196c3a1ab84139,184
24633,00bcb1255be04f12e36692c5780b39c9,a7cb070b49a4b7f41abf584480006353,162
24639,6dd394a9261a1de4cc9e5c617740da19,922135cc8cab2184d8139d2e28ae5293,52
24659,92d60c1e16ca013b6f903c1b1cfc1fc5,a7cb070b49a4b7f41abf584480006353,161
24669,3822fc380056f2a5f0dcaaf7901e31d6,66d43b09152d4884c853d2a846b27c11,298
24671,f4c453997ba28dfebfcbdb5727bffc95,adda240458961f94fb196c3a1ab84139,179
24678,5d5d84e5a59e196239c7071768786fca,66d43b09152d4884c853d2a846b27c11,299
24681,455bf227209e1ed183b9295353ed8b04,deb86cb7823284643bb94aab291cb5ef,47
24699,ec52d81c030f45b30dad7141d2a13a88,66d43b09152d4884c853d2a846b27c11,323
24706,741a1cd80e1e113621fb084f0cdc61bd,043fd1f61638693418bfd34969693b6d,12
24711,3b6198c924c9bbc1ef310a717e7c76c3,d20ce86ce58c597468f6618f51f7e1c9,52
24727,95c29be42ab509a2b5521bb076f520a8,6cc499f220f49dc44b33548b003b1457,3
24737,f14bf7407bd6d965c11af1b0650823e3,95df965a97ac4314c94592df23deea94,234
24746,a63bb0d20ac58fc8547ecd4615afc012,deb86cb7823284643bb94aab291cb5ef,11
24752,10541ead61a05de2e3fc901f78e41967,66d43b09152d4884c853d2a846b27c11,214
24780,c578f914304beb0ed461b440d81961de,043fd1f61638693418bfd34969693b6d,124
24791,29e40e12d8e15bc62b6340dc7c5a5498,043fd1f61638693418bfd34969693b6d,115
