ComponentId,HierarchyPath,FsmName,StateName,Transitions,ActionSequence,GameObjectReferences,NamedValues,StringParameters,ParameterNames,ByteDataAscii
113370,"SATSUMA(557kg, 248)/Wiring/Triggers/RegulatorHarness/RegulatorHarness","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;REGULATOR;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
113370,"SATSUMA(557kg, 248)/Wiring/Triggers/RegulatorHarness/RegulatorHarness","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=3418[SATSUMA(557kg, 248)/Wiring/Triggers/RegulatorHarness/HarnessRegulator]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
113370,"SATSUMA(557kg, 248)/Wiring/Triggers/RegulatorHarness/RegulatorHarness","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=25716[Database/DatabaseWiring/WiringRegulator];ThisWire1=27671[SATSUMA(557kg, 248)/Wiring/Parts/wiring_regulator(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
113370,"SATSUMA(557kg, 248)/Wiring/Triggers/RegulatorHarness/RegulatorHarness","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
113370,"SATSUMA(557kg, 248)/Wiring/Triggers/RegulatorHarness/RegulatorHarness","Assemble","FINISHED","","","","","","",""
113370,"SATSUMA(557kg, 248)/Wiring/Triggers/RegulatorHarness/RegulatorHarness","Assemble","ASSEMBLE","","","","","","",""
113370,"SATSUMA(557kg, 248)/Wiring/Triggers/RegulatorHarness/RegulatorHarness","Assemble","CLOSELOOP","","","","","","",""
113370,"SATSUMA(557kg, 248)/Wiring/Triggers/RegulatorHarness/RegulatorHarness","Assemble","INSTALLED","","","","","","",""
113370,"SATSUMA(557kg, 248)/Wiring/Triggers/RegulatorHarness/RegulatorHarness","Assemble","LOOP","","","","","","",""
113370,"SATSUMA(557kg, 248)/Wiring/Triggers/RegulatorHarness/RegulatorHarness","Assemble","NOTINSTALLED","","","","","","",""
113487,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/FuseboxDash","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
113487,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/FuseboxDash","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;FUSEBOX;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
113487,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/FuseboxDash","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=24446[SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/DashFusebox]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
113487,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/FuseboxDash","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=29411[Database/DatabaseWiring/WiringDash2];ThisWire1=14987[SATSUMA(557kg, 248)/Wiring/Parts/wiring_dash2(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
113487,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/FuseboxDash","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
113487,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/FuseboxDash","Assemble","FINISHED","","","","","","",""
113487,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/FuseboxDash","Assemble","ASSEMBLE","","","","","","",""
113487,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/FuseboxDash","Assemble","CLOSELOOP","","","","","","",""
113487,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/FuseboxDash","Assemble","INSTALLED","","","","","","",""
113487,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/FuseboxDash","Assemble","LOOP","","","","","","",""
113487,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash2/FuseboxDash","Assemble","NOTINSTALLED","","","","","","",""
113498,"SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/StarterBatteryMinus","Assemble","State 1","ASSEMBLE->Starter bolt","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
113498,"SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/StarterBatteryMinus","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;BATTERY GROUND CONNECTOR;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
113498,"SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/StarterBatteryMinus","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=12298[SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/BatteryMinusStarter]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
113498,"SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/StarterBatteryMinus","Assemble","Finish assembly","","SetFsmBool;SetFsmBool;ActivateGameObject;ArrayListResetValues;SetFsmFloat;SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=7904[Database/DatabaseWiring/WiringGround1];db_ThisPart2=3446[Database/DatabaseWiring/WiringBatteryMinus];ThisWire1=28418[SATSUMA(557kg, 248)/Wiring/Parts/wiring_ground(xxxxx)];ThisWire2=29245[SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed;Data;Installed;- useVariable: 0;BoltCheck;Tightness;BoltCheck;SameLoad","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;gameObject;reference;resetValue;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
113498,"SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/StarterBatteryMinus","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
113498,"SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/StarterBatteryMinus","Assemble","Starter bolt","LOOP->Wait;ASSEMBLE->Assemble","ArrayListGet;IntCompare","","","","reference;atIndex;result;failureEvent;integer1;integer2;equal;lessThan;greaterThan;everyFrame","StarterBolt|LOOPASSEMBLELOOP"
113498,"SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/StarterBatteryMinus","Assemble","Wait","FINISHED->State 1","SetBoolValue;Wait","","","","boolValue;everyFrame;time;finishEvent;realTime","GUIassemble|??|FINISHED"
113498,"SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/StarterBatteryMinus","Assemble","FINISHED","","","","","","",""
113498,"SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/StarterBatteryMinus","Assemble","ASSEMBLE","","","","","","",""
113498,"SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/StarterBatteryMinus","Assemble","CLOSELOOP","","","","","","",""
113498,"SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/StarterBatteryMinus","Assemble","INSTALLED","","","","","","",""
113498,"SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/StarterBatteryMinus","Assemble","LOOP","","","","","","",""
113498,"SATSUMA(557kg, 248)/Wiring/Triggers/GroundBattery/StarterBatteryMinus","Assemble","NOTINSTALLED","","","","","","",""
113553,"SATSUMA(557kg, 248)/Wiring/Triggers/SwitchLights/HarnessSwitch","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
113553,"SATSUMA(557kg, 248)/Wiring/Triggers/SwitchLights/HarnessSwitch","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;DASH HARNESS CONNECTOR;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
113553,"SATSUMA(557kg, 248)/Wiring/Triggers/SwitchLights/HarnessSwitch","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=7278[SATSUMA(557kg, 248)/Wiring/Triggers/SwitchLights/SwitchHarness]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
113553,"SATSUMA(557kg, 248)/Wiring/Triggers/SwitchLights/HarnessSwitch","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=33410[Database/DatabaseWiring/WiringSwitchLights];ThisWire1=3190[SATSUMA(557kg, 248)/Wiring/Parts/wiring_switch_light(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
113553,"SATSUMA(557kg, 248)/Wiring/Triggers/SwitchLights/HarnessSwitch","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
113553,"SATSUMA(557kg, 248)/Wiring/Triggers/SwitchLights/HarnessSwitch","Assemble","FINISHED","","","","","","",""
113553,"SATSUMA(557kg, 248)/Wiring/Triggers/SwitchLights/HarnessSwitch","Assemble","ASSEMBLE","","","","","","",""
113553,"SATSUMA(557kg, 248)/Wiring/Triggers/SwitchLights/HarnessSwitch","Assemble","CLOSELOOP","","","","","","",""
113553,"SATSUMA(557kg, 248)/Wiring/Triggers/SwitchLights/HarnessSwitch","Assemble","INSTALLED","","","","","","",""
113553,"SATSUMA(557kg, 248)/Wiring/Triggers/SwitchLights/HarnessSwitch","Assemble","LOOP","","","","","","",""
113553,"SATSUMA(557kg, 248)/Wiring/Triggers/SwitchLights/HarnessSwitch","Assemble","NOTINSTALLED","","","","","","",""
113623,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/GaugeHarness","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
113623,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/GaugeHarness","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;AFR GAUGE;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
113623,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/GaugeHarness","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=29625[SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/HarnessGauge]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
113623,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/GaugeHarness","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=22033[Database/DatabaseWiring/WiringGaugeAFR];ThisWire1=9443[SATSUMA(557kg, 248)/Wiring/Parts/wiring_gauge_afr(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
113623,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/GaugeHarness","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
113623,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/GaugeHarness","Assemble","FINISHED","","","","","","",""
113623,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/GaugeHarness","Assemble","ASSEMBLE","","","","","","",""
113623,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/GaugeHarness","Assemble","CLOSELOOP","","","","","","",""
113623,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/GaugeHarness","Assemble","INSTALLED","","","","","","",""
113623,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/GaugeHarness","Assemble","LOOP","","","","","","",""
113623,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeAFR/GaugeHarness","Assemble","NOTINSTALLED","","","","","","",""
113689,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightRight/ConnectorLight","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
113689,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightRight/ConnectorLight","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;FRONT LIGHTS CONNECTOR;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
113689,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightRight/ConnectorLight","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=7793[SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightRight/LightConnector]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
113689,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightRight/ConnectorLight","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=5837[Database/DatabaseWiring/WiringHeadlightRight];ThisWire1=11736[SATSUMA(557kg, 248)/Wiring/Parts/wiring_headlights_right(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
113689,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightRight/ConnectorLight","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
113689,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightRight/ConnectorLight","Assemble","FINISHED","","","","","","",""
113689,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightRight/ConnectorLight","Assemble","ASSEMBLE","","","","","","",""
113689,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightRight/ConnectorLight","Assemble","CLOSELOOP","","","","","","",""
113689,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightRight/ConnectorLight","Assemble","INSTALLED","","","","","","",""
113689,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightRight/ConnectorLight","Assemble","LOOP","","","","","","",""
113689,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightRight/ConnectorLight","Assemble","NOTINSTALLED","","","","","","",""
113933,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/LightConnector","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
113933,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/LightConnector","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;HEADLIGHT LEFT;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
113933,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/LightConnector","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=1330[SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/ConnectorLight]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
113933,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/LightConnector","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=4336[Database/DatabaseWiring/WiringHeadlightLeft];ThisWire1=8405[SATSUMA(557kg, 248)/Wiring/Parts/wiring_headlights_left(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
113933,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/LightConnector","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
113933,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/LightConnector","Assemble","FINISHED","","","","","","",""
113933,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/LightConnector","Assemble","ASSEMBLE","","","","","","",""
113933,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/LightConnector","Assemble","CLOSELOOP","","","","","","",""
113933,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/LightConnector","Assemble","INSTALLED","","","","","","",""
113933,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/LightConnector","Assemble","LOOP","","","","","","",""
113933,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/LightConnector","Assemble","NOTINSTALLED","","","","","","",""
114029,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash1/DashFusebox","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
114029,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash1/DashFusebox","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;INSTRUMENT PANEL 1;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
114029,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash1/DashFusebox","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=20590[SATSUMA(557kg, 248)/Wiring/Triggers/Dash1/FuseboxDash]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
114029,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash1/DashFusebox","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=26759[Database/DatabaseWiring/WiringDash1];ThisWire1=11807[SATSUMA(557kg, 248)/Wiring/Parts/wiring_dash1(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
114029,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash1/DashFusebox","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
114029,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash1/DashFusebox","Assemble","FINISHED","","","","","","",""
114029,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash1/DashFusebox","Assemble","ASSEMBLE","","","","","","",""
114029,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash1/DashFusebox","Assemble","CLOSELOOP","","","","","","",""
114029,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash1/DashFusebox","Assemble","INSTALLED","","","","","","",""
114029,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash1/DashFusebox","Assemble","LOOP","","","","","","",""
114029,"SATSUMA(557kg, 248)/Wiring/Triggers/Dash1/DashFusebox","Assemble","NOTINSTALLED","","","","","","",""
114039,"SATSUMA(557kg, 248)/Wiring/Triggers/HarnessHeadlights/ConnectorHarness","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
114039,"SATSUMA(557kg, 248)/Wiring/Triggers/HarnessHeadlights/ConnectorHarness","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;FRONT LIGHTS CONNECTOR;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
114039,"SATSUMA(557kg, 248)/Wiring/Triggers/HarnessHeadlights/ConnectorHarness","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=31470[SATSUMA(557kg, 248)/Wiring/Triggers/HarnessHeadlights/HarnessConnector]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
